HF:Financing scheme,HC:Function,HP:Provider,LOCATION:Country,TIME:Year,MSR:Value
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2012,4.8
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2013,4.848
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2014,3.577
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2015,4.503
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2016,7.273
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2017,10.734
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2018,17.32
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,LTU:Lithuania,2019,16.894
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2010,3044.818
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2011,3132.309
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2012,3240.034
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2013,3388.248
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2014,3490.835
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2015,3500.719
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2016,3732.589
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2017,3842.325
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2018,4058.746
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HPTOT:All providers,NZL:New Zealand,2019,4211.854
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2010,35.948
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2011,35.253
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2012,33.655
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2013,36.063
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2014,39.541
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2015,46.821
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2016,51.615
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2017,61.187
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2018,80.115
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2019,101.297
HFTOT:All financing schemes,HC3:Long-term care (health),HP3:Providers of ambulatory health care,KOR:Korea,2020,127.397
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2010,3.802
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2011,3.9
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2012,3.934
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2013,3.809
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2014,3.826
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2015,3.882
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2016,3.829
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2017,3.524
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2018,3.522
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2019,4.113
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP6:Providers of preventive care,KOR:Korea,2020,3.494
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2010,83.322
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2011,103.501
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2012,118.258
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2013,139.911
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2014,159.541
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2015,183.844
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2016,203.647
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2017,229.937
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2018,247.697
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2019,262.317
HFTOT:All financing schemes,HC3:Long-term care (health),HP1:Hospitals,KOR:Korea,2020,274.911
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2012,2.045
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2013,1.355
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2014,1.747
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2015,2.465
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2016,0.929
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2017,2.128
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2018,2.636
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,ITA:Italy,2019,3.153
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2010,3.204
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2011,2.784
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2012,4.52
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2013,3.306
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2014,3.894
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2015,4.472
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2016,4.757
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2017,4.514
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2018,4.414
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2019,4.693
HFTOT:All financing schemes,HC1HC2:Curative and rehabilitative care,HP9:Rest of the world,KOR:Korea,2020,4.722
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2010,33.42
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2011,34.552
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2012,35.311
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2013,34.995
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2014,39.323
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2015,47.613
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2016,53.703
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2017,54.686
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2018,59.262
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2019,66.58
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP3:Providers of ambulatory health care,KOR:Korea,2020,62.291
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2012,242.089
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2013,244.572
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2014,242.689
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2015,240.119
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2016,257.296
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2017,270.003
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2018,279.937
HF1:Government/compulsory schemes,HC3:Long-term care (health),HPTOT:All providers,ITA:Italy,2019,290.509
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2010,32.819
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2011,33.111
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2012,48.138
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2013,42.722
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2014,39.813
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2015,43.296
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2016,52.132
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2017,56.053
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2018,57.271
HFTOT:All financing schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,ITA:Italy,2019,59.914
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2010,88.836
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2011,85.496
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2012,125.964
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2013,126.662
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2014,129.562
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2015,128.687
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2016,138.207
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2017,148.712
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2018,161.339
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,ITA:Italy,2019,172.093
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2010,498.913
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2011,514.387
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2012,519.661
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2013,511.084
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2014,522.024
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2015,573.579
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2016,614.12
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2017,626.485
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2018,678.145
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2019,730.311
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HPTOT:All providers,KOR:Korea,2020,723.457
